Sector,emis,region_cd,region,emis_base,emis_2020,emis_2030,emis_2040,emis_2050,GF_2020,GF_2030,GF_2040,GF_2050
electric power,CO2,6,northeast power coordinating council / nyc-westchest,1.24336,0.996635,0.96744,0.808915,0.768245,0.801565918157253,0.778085188521427,0.650587923047228,0.617878168832841
electric power,OC,6,northeast power coordinating council / nyc-westchest,0.116298174897534,0.09316656011494,0.09051562488971,0.07335670357101,0.069542809772805,0.801100792828654,0.77830649508868,0.630764013585268,0.597969915126154
electric power,PM10.PRI,6,northeast power coordinating council / nyc-westchest,0.739993789021322,0.58506082455712,0.57962884387718,0.13650370702398,0.11083113926229,0.790629371809852,0.783288795766472,0.184466017214162,0.149773066891372
electric power,PM25.PRI,6,northeast power coordinating council / nyc-westchest,0.308770830628139,0.24548061444373,0.24121091628557,0.11480776661742,0.104341728515685,0.795025274713754,0.781197225770548,0.371821931443019,0.337926119197919
electric power,VOC,6,northeast power coordinating council / nyc-westchest,1.30010881946287,1.04237436113207,1.01147578003293,0.85655168051728,0.814071036136865,0.80175931854898,0.777993168641693,0.658830759159958,0.626156075514657
electric power,BC,8,northeast power coordinating council / upstate ny,0.300805350109836,0.195256905228155,0.19219432648952,0.20425993393008,0.202888916909975,0.649113804514644,0.638932540326634,0.679043553764907,0.674485732504067
electric power,CH4,8,northeast power coordinating council / upstate ny,1.212025,1.358045,1.215575,1.355785,1.47847,1.12047606278748,1.00292898248798,1.11861141478105,1.21983457436934
electric power,CO,8,northeast power coordinating council / upstate ny,16.6553795561153,19.2489381389281,17.093976651001,19.0958706159408,20.8831301318308,1.15571897200389,1.02633365954874,1.14652869672547,1.25383693967894
electric power,CO2,8,northeast power coordinating council / upstate ny,1.212025,1.358045,1.215575,1.355785,1.47847,1.12047606278748,1.00292898248798,1.11861141478105,1.21983457436934
electric power,OC,8,northeast power coordinating council / upstate ny,0.635302730752096,0.469984105117165,0.4461194474173,0.47990818355917,0.488609249667645,0.739779765405352,0.702215535716597,0.75540078820539,0.769096725098616
electric power,PM10.PRI,8,northeast power coordinating council / upstate ny,10.3301943615697,6.63834348092065,6.04854429615733,6.43668585919876,6.41093728109649,0.64261554512629,0.58552086092969,0.623094361432777,0.620601806384824
electric power,PM25.PRI,8,northeast power coordinating council / upstate ny,7.07585868810145,4.69914902862276,4.5807248329972,4.87680760999174,4.86161663146461,0.664110072820519,0.647373701894303,0.689217779065096,0.687070904855656
electric power,VOC,8,northeast power coordinating council / upstate ny,1.41617571643255,1.5360158345291,1.40165374985322,1.55738491625095,1.68662939747006,1.08462235067724,0.98974564638355,1.09971163760251,1.19097466359527
commercial,BC,9,pacific,0.0161513317935853,0.021044804291804,0.021044804291804,0.021044804291804,0.021044804291804,1.30297640843229,1.30297640843229,1.30297640843229,1.30297640843229
residential,BC,9,pacific,0,0,0,0,0,NA,NA,NA,NA
commercial,CH4,9,pacific,0.389642166666667,0.374252,0.387474,0.418752,0.467601,0.960501793739812,0.994435492736284,1.07470914552797,1.20007802030324
residential,CH4,9,pacific,0.6944407695,0.679892287,0.663241372,0.645831976,0.647053617,0.979050074334669,0.955072629847952,0.930002966941301,0.931762139290701
commercial,CO,9,pacific,21.2349852706749,23.0333918928882,23.9594345080864,25.302595957113,27.255034924268,1.08469074027082,1.12830002953541,1.19155231965503,1.28349676615536
residential,CO,9,pacific,269.220278380134,206.484343997126,161.975545703462,124.634112276362,96.9763597724529,0.766971734965574,0.601646899253092,0.462944741853291,0.36021194375085
commercial,CO2,9,pacific,0.389642166666667,0.374252,0.387474,0.418752,0.467601,0.960501793739812,0.994435492736284,1.07470914552797,1.20007802030324
residential,CO2,9,pacific,0.6944407695,0.679892287,0.663241372,0.645831976,0.647053617,0.979050074334669,0.955072629847952,0.930002966941301,0.931762139290701
commercial,NOX,9,pacific,19.8771270562047,17.8138459781682,18.5185857678959,20.0072837106059,22.298912454973,0.896198224612525,0.931653035950951,1.00654806170093,1.12183779838608
residential,NOX,9,pacific,34.1733106760845,32.4474587160829,30.9556720168145,29.5603986430846,29.1298924991878,0.949497080445021,0.905843519529941,0.865014189677907,0.852416459596166
commercial,OC,9,pacific,0.0323026635616813,0.042089608550396,0.042089608550396,0.042089608550396,0.042089608550396,1.30297640843229,1.30297640843229,1.30297640843229,1.30297640843229
residential,OC,9,pacific,0,0,0,0,0,NA,NA,NA,NA
commercial,PM10.PRI,9,pacific,1.08113424417546,1.18772432556603,1.21683335960249,1.31335717751766,1.46899435189912,1.09859097698997,1.12551550943659,1.21479565058019,1.35875295765834
residential,PM10.PRI,9,pacific,35.2229883380778,26.7113466669049,20.6818636370533,15.6322688750961,11.8616711226353,0.758349814346347,0.587169476892317,0.443808705980715,0.336759363197252
commercial,PM25.PRI,9,pacific,1.06485966036596,1.16884398959554,1.19778977043744,1.29414395322324,1.44958182724539,1.09765073567896,1.12483345460359,1.21531878931209,1.36128907986543
residential,PM25.PRI,9,pacific,30.2905923403871,22.9702950523909,17.7846213179643,13.4417830493323,10.1988257595162,0.758330995784593,0.587133494060189,0.443760983551653,0.336699449284718
commercial,SO2,9,pacific,1.36188946975802,1.02681162987678,1.08376758825415,1.14500862657853,1.22341114439179,0.753961061215356,0.795782339404322,0.840750040296567,0.898318969019681
residential,SO2,9,pacific,2.67750925821039,2.38658637505696,2.0976884409322,1.88063518914837,1.72751182436342,0.891345704123589,0.783447689116217,0.702382329167133,0.645193595154204
commercial,VOC,9,pacific,1.09702844376817,1.09683619341352,1.13070178646989,1.20741116806128,1.32661686656912,0.999824753536932,1.03069504978928,1.10061974684444,1.2092821057696
residential,VOC,9,pacific,58.8090397331777,44.8843331712772,35.0146376521428,26.7394806325752,20.5891027903303,0.763221664133979,0.595395500606838,0.454683170374738,0.350100985898511
electric power,BC,9,reliability first corporation / east,3.27925237523161,2.91750268235155,2.6104123933218,2.6773675815482,2.62182519328509,0.889685314978383,0.796038881617773,0.816456702683368,0.799519187082973
electric power,CH4,9,reliability first corporation / east,6.6991825,7.55074,8.0008,8.97767,8.882505,1.12711364409016,1.19429497554366,1.34011426021011,1.32590879558812
electric power,CO,9,reliability first corporation / east,88.6890692129116,102.386176745521,108.510875910115,122.503818727395,121.286960390352,1.15443963561877,1.2234977418651,1.38127302287169,1.36755252328993
electric power,CO2,9,reliability first corporation / east,6.6991825,7.55074,8.0008,8.97767,8.882505,1.12711364409016,1.19429497554366,1.34011426021011,1.32590879558812
electric power,OC,9,reliability first corporation / east,6.41566480192399,5.86781431741916,5.29018002797509,5.49541956639511,5.38968771467127,0.914607370955456,0.824572385139045,0.856562762560022,0.840082498240082
electric power,PM10.PRI,9,reliability first corporation / east,109.841420840753,97.5488659249845,81.0056661278709,83.1924937426427,81.4778716496995,0.888088165450897,0.737478316538821,0.757387268899718,0.741777291535814
electric power,PM25.PRI,9,reliability first corporation / east,76.6731156298935,68.5079600483756,61.0871014872407,62.7553434831379,61.4657602673707,0.893506928544137,0.796721262536303,0.81847911054068,0.801659874682415
electric power,VOC,9,reliability first corporation / east,8.68287686064756,9.4412576584925,10.0187017889559,11.0931427345252,10.9596240901989,1.08734211137809,1.15384589114266,1.27758839755075,1.26221116181781
electric power,BC,10,reliability first corporation / michigan,2.46441846512036,1.74565061420199,1.53340989608485,1.53981317480513,1.58075794392752,0.708341801081549,0.622219772245524,0.624818064220246,0.641432437834908
electric power,CH4,10,reliability first corporation / michigan,3.51927,3.0921,3.270365,3.539145,3.76774,0.878619713747453,0.929273684599363,1.00564747802811,1.07060271022115
electric power,CO,10,reliability first corporation / michigan,44.8624366791541,40.588247475411,42.9768766834388,46.8642985113628,50.0639910251973,0.904726770988587,0.957970183180186,1.04462222697634,1.11594453469488
electric power,CO2,10,reliability first corporation / michigan,3.51927,3.0921,3.270365,3.539145,3.76774,0.878619713747453,0.929273684599363,1.00564747802811,1.07060271022115
electric power,OC,10,reliability first corporation / michigan,4.69477124545412,3.38414720340454,2.9787662223168,3.01427940671943,3.10654711029926,0.720833247558411,0.63448591349389,0.642050325591074,0.661703616189456
electric power,PM10.PRI,10,reliability first corporation / michigan,82.0968217244944,58.1250255839829,47.3810957967979,47.6129036852169,48.898128546068,0.708005795632899,0.577136785584737,0.579960377089862,0.595615366331273
electric power,PM25.PRI,10,reliability first corporation / michigan,57.4722180765974,40.8122632551436,35.6962061857651,35.8791983083322,36.8508966592318,0.710121596503376,0.621103680706915,0.624287690802421,0.641194961539815
electric power,VOC,10,reliability first corporation / michigan,4.93861654532805,4.14181582147419,4.37094541417545,4.65962731374696,4.92598994945888,0.838659123149044,0.885054624925351,0.943508626551495,0.997443292923579
electric power,BC,11,reliability first corporation / west,15.9743097937156,14.7992964037243,13.0011338470871,12.936245781164,12.9428380428458,0.926443558115196,0.813877658251114,0.809815631987632,0.810228310955734
electric power,CH4,11,reliability first corporation / west,20.4628641666666,19.619045,20.53581,21.67916,23.63366,0.958763389142699,1.00356479096666,1.0594391783783,1.15495366667675
electric power,CO,11,reliability first corporation / west,256.849646896518,248.2467787227,259.855357022536,276.666147663237,305.050727255655,0.966506209847804,1.01170221630567,1.07715214331092,1.18766263042034
electric power,CO2,11,reliability first corporation / west,20.4628641666666,19.619045,20.53581,21.67916,23.63366,0.958763389142699,1.00356479096666,1.0594391783783,1.15495366667675
electric power,OC,11,reliability first corporation / west,30.2274377109589,28.0937400552291,24.6053941745505,24.595297752265,24.7834953737571,0.929411891403677,0.814008597415119,0.813674582260341,0.819900635003936
electric power,PM10.PRI,11,reliability first corporation / west,531.632670547816,491.893583683749,400.762139473631,398.926975337654,399.391799130757,0.925250856341996,0.753832790337489,0.750380850233646,0.751255182867537
electric power,PM25.PRI,11,reliability first corporation / west,372.264406280633,345.121901669061,301.697449067369,300.357531393208,300.768509063305,0.927088101484753,0.81043861292485,0.806839242016553,0.807943236014267
electric power,VOC,11,reliability first corporation / west,29.5380935394501,28.122796777382,29.436045699395,30.6097774108712,32.6852069893344,0.952085710603568,0.996545212374021,1.03628141640183,1.10654423061126
electric power,BC,15,serc reliability corporation / central,6.36210605593335,5.4086236701925,4.51569623403166,4.30577038838305,4.29151575540315,0.850131013636337,0.709780093939221,0.67678381192144,0.674543259366268
electric power,CH4,15,serc reliability corporation / central,8.63486916666665,7.094565,7.198645,7.412845,7.21039,0.821618123339643,0.833671577536932,0.85847797539492,0.835031760276624
electric power,CO,15,serc reliability corporation / central,108.891732394842,89.62653569475,91.2111566033343,94.9474382510914,92.0460952050442,0.823079344258788,0.83763160524072,0.871943499868397,0.845299208495321
electric power,CO2,15,serc reliability corporation / central,8.63486916666665,7.094565,7.198645,7.412845,7.21039,0.821618123339643,0.833671577536932,0.85847797539492,0.835031760276624
electric power,OC,15,serc reliability corporation / central,12.0625372628366,10.2603799028725,8.55205590613583,8.20410699576587,8.16080217423737,0.850598815100334,0.70897653783701,0.680131121421846,0.676541095494057
electric power,PM10.PRI,15,serc reliability corporation / central,212.282596145818,179.7614268317,139.209091622023,132.811126702554,132.349178009195,0.846802470364649,0.655772513383056,0.625633608754838,0.623457506230441
electric power,PM25.PRI,15,serc reliability corporation / central,148.2247801818,126.119563609217,104.797013711992,99.9980958726565,99.6431113736062,0.850866929635719,0.7070141280254,0.674638179594582,0.672243273030275
electric power,VOC,15,serc reliability corporation / central,12.2405716969151,10.1977309130765,10.293684671291,10.3968889779322,10.1737748495081,0.833109038170703,0.840948031364023,0.849379361958426,0.831151934845664
electric power,BC,12,serc reliability corporation / delta,1.7901164850706,1.31212981224655,1.31672357065565,1.07165910800529,1.25685946855338,0.732985715281428,0.735551893766131,0.598653281472365,0.702110437524855
electric power,CH4,12,serc reliability corporation / delta,4.75874166666667,4.154945,5.147355,5.725135,6.675735,0.87311841890976,1.08166304467743,1.20307749422554,1.40283618393518
electric power,CO,12,serc reliability corporation / delta,63.6585188138803,57.1166396468886,70.9008043753044,80.0261880408231,93.2917091805258,0.897234819645768,1.11376773598202,1.2571167148076,1.46550235410416
electric power,CO2,12,serc reliability corporation / delta,4.75874166666667,4.154945,5.147355,5.725135,6.675735,0.87311841890976,1.08166304467743,1.20307749422554,1.40283618393518
electric power,OC,12,serc reliability corporation / delta,3.56800149403748,2.70930430284668,2.76940496652179,2.39287886145634,2.80287952670949,0.7593338476383,0.776178196996209,0.670649624293909,0.785560076528388
electric power,PM10.PRI,12,serc reliability corporation / delta,60.9265382796522,43.9334903068755,40.9967142723287,33.5708037590043,39.3677393708906,0.721089553869305,0.672887635338056,0.551004614851326,0.646150929996927
electric power,PM25.PRI,12,serc reliability corporation / delta,41.8294795865433,30.9203298607116,30.9631122504355,25.4046303719664,29.7897116441427,0.739199487211856,0.740222268038842,0.607337949768306,0.712170266964693
electric power,VOC,12,serc reliability corporation / delta,5.84381335663795,5.05382160119389,6.2327657860596,6.70068029277702,7.81750449360594,0.864815710695702,1.06655798289311,1.14662804642208,1.33774027617191
electric power,BC,13,serc reliability corporation / gateway,4.0384447996482,3.36503634759977,2.87874134970205,2.58637193600973,2.62006742003158,0.833250549293855,0.712834145944702,0.64043761010056,0.648781288346401
electric power,CH4,13,serc reliability corporation / gateway,4.72501666666667,3.999035,4.08742,3.731465,3.825675,0.846353628382263,0.865059382506587,0.789725256701034,0.809663810709662
electric power,CO,13,serc reliability corporation / gateway,58.7964901421311,49.7315669682615,50.8554303826463,46.550321564929,47.8187599692531,0.845825436995362,0.864939901339543,0.791719394344816,0.813292763796937
electric power,CO2,13,serc reliability corporation / gateway,4.72501666666667,3.999035,4.08742,3.731465,3.825675,0.846353628382263,0.865059382506587,0.789725256701034,0.809663810709662
electric power,OC,13,serc reliability corporation / gateway,7.61783155168922,6.34608220042096,5.40654116303924,4.8627906202802,4.93023595663447,0.833056251947937,0.709721805523562,0.638343154122631,0.647196767634119
electric power,PM10.PRI,13,serc reliability corporation / gateway,133.940819426643,111.785421234702,88.678333014697,79.6800424773013,80.725022820781,0.834588154031151,0.66207100564488,0.594889913458686,0.602691719868061
electric power,PM25.PRI,13,serc reliability corporation / gateway,94.1364657901122,78.4115210022409,66.741070149314,59.9705859330923,60.7577925749938,0.83295586194056,0.708982110058399,0.637060095997267,0.645422494514082
electric power,VOC,13,serc reliability corporation / gateway,7.02373196633195,5.90480845463339,6.03041636166296,5.48066671045957,5.60033819494441,0.840693876551372,0.858577233665748,0.780306927532399,0.797345089731423
electric power,BC,14,serc reliability corporation / southeastern,4.57335965719675,3.5932435223682,3.3796950431199,3.48944988350364,3.44899892926238,0.785690125357576,0.738996120237674,0.762994853906265,0.754149943977171
electric power,CH4,14,serc reliability corporation / southeastern,8.72856750000002,8.619475,8.953845,9.66136,9.731155,0.987501671952469,1.02580921783557,1.10686661929348,1.11486277673856
electric power,CO,14,serc reliability corporation / southeastern,115.616952561184,116.212667087727,120.10185650978,130.060411549327,131.19420446407,1.00515248424514,1.03879105831148,1.12492509678025,1.13473155586455
electric power,CO2,14,serc reliability corporation / southeastern,8.72856750000002,8.619475,8.953845,9.66136,9.731155,0.987501671952469,1.02580921783557,1.10686661929348,1.11486277673856
electric power,OC,14,serc reliability corporation / southeastern,8.92975388082506,7.16526209814737,6.72344691288461,6.97954122781384,6.91504437386544,0.802403089018321,0.752926340704857,0.781605105914629,0.774382414806994
electric power,PM10.PRI,14,serc reliability corporation / southeastern,152.194147572629,120.055119019467,104.655994822977,108.108535553095,106.880279697139,0.788828748899,0.68764795816497,0.710333066529411,0.702262744013428
electric power,PM25.PRI,14,serc reliability corporation / southeastern,107.041411486286,84.2844535928325,78.909186585142,81.5274757345526,80.6064076385022,0.78740043150151,0.737183726274494,0.761644251533412,0.753039468737098
electric power,VOC,14,serc reliability corporation / southeastern,11.5295151005814,10.9068384829065,11.48476860832,12.2995974774398,12.3496566372892,0.945992818237125,0.996118961476606,1.06679226057127,1.07113408756163
electric power,BC,16,serc reliability corporation / virginia-carolina,4.79861405425261,3.48799426759162,3.62375025830878,3.52418855781747,3.66147006412429,0.726875349456475,0.755166016132793,0.734418004443235,0.76302657865961
electric power,CH4,16,serc reliability corporation / virginia-carolina,7.81887083333333,7.161765,7.742905,8.49481,9.96783,0.9159589859789,0.990284296165953,1.08644971647121,1.27484264831505
electric power,CO,16,serc reliability corporation / virginia-carolina,101.230982465441,94.3838878142027,101.678128499438,112.981669809146,133.981098278438,0.932361669476284,1.00441708677628,1.11607797393172,1.32351869966468
electric power,CO2,16,serc reliability corporation / virginia-carolina,7.81887083333333,7.161765,7.742905,8.49481,9.96783,0.9159589859789,0.990284296165953,1.08644971647121,1.27484264831505
electric power,OC,16,serc reliability corporation / virginia-carolina,9.22147555627742,6.80632368509208,7.03659896488799,6.93389653787007,7.30724882782963,0.738094857331021,0.763066487781112,0.75192917831354,0.792416439563764
electric power,PM10.PRI,16,serc reliability corporation / virginia-carolina,160.162419958954,117.345245691131,112.081981721493,109.04121858804,113.442089544729,0.732664040173745,0.69980199943418,0.680816502497806,0.708294052835874
electric power,PM25.PRI,16,serc reliability corporation / virginia-carolina,111.998522422006,81.4518584717289,84.3381934506471,82.1664873691944,85.5188584338349,0.727258330827097,0.75302951884369,0.73363903016144,0.763571309553564
electric power,VOC,16,serc reliability corporation / virginia-carolina,10.6266149268728,9.23430846173309,10.3364328084467,11.0817117018574,12.7239264265905,0.868979305760026,0.972692892287614,1.04282612836885,1.19736402552933
industrial,BC,3,south,54.599161351071,47.339074230892,52.597787273676,54.238898305281,54.235896061969,0.867029329013007,0.96334423408949,0.993401674368704,0.993346687382865
industrial,CH4,3,south,7016.1845,6955.951,7500.227,7852.944,8244.58,0.991415063272638,1.06898942010433,1.1192613307133,1.1750802733309
industrial,CO,3,south,1010.74556985102,900.081224734862,975.921342452465,1041.49529124654,1100.46607288132,0.890512164072634,0.965546000460144,1.03042281095533,1.08876665474133
industrial,CO2,3,south,7016.1845,6955.951,7500.227,7852.944,8244.58,0.991415063272638,1.06898942010433,1.1192613307133,1.1750802733309
industrial,NOX,3,south,1192.02562734497,1045.06504575901,1117.3304637221,1152.06598089992,1183.24565763169,0.876713572078743,0.937337619335217,0.966477527388357,0.992634411952336
industrial,OC,3,south,10.0885296459743,9.409609956529,10.286944071089,10.891810890888,11.32252692094,0.932703801914657,1.01966732834986,1.07962322291774,1.12231686065948
industrial,PM10.PRI,3,south,191.776383481574,172.420885098832,185.416866514215,191.787832384804,196.307501385492,0.89907256549865,0.966838894070758,1.00005969923419,1.02362709016438
industrial,PM25.PRI,3,south,110.470724285285,101.432198555291,107.940446991711,112.222414436167,116.360571650034,0.918181710236166,0.977095494666626,1.01585660058097,1.05331591154901
industrial,SO2,3,south,722.412276181178,623.324217955337,666.117643799693,676.41468943737,673.703452561809,0.862837244752205,0.922074092263395,0.936327789185753,0.932574756513201
industrial,VOC,3,south,91.0133385827579,81.636864586909,84.608912952106,88.984157591501,93.577867577882,0.896976925120454,0.929632010753804,0.977704575803339,1.02817750711114
commercial,BC,5,south atlantic,0.0128590944045257,0.012559588879557,0.012559588879557,0.012559588879557,0.012559588879557,0.976708661158651,0.976708661158651,0.976708661158651,0.976708661158651
residential,BC,5,south atlantic,0,0,0,0,0,NA,NA,NA,NA
commercial,CH4,5,south atlantic,0.582803333333334,0.431474,0.452516,0.484939,0.540261,0.740342368208829,0.77644717200199,0.832080004118027,0.927003963601214
residential,CH4,5,south atlantic,0.584353308833333,0.563754367,0.564597666,0.561153324,0.576972501,0.964749165407381,0.96619229747706,0.960298017513322,0.98736927177144
commercial,CO,5,south atlantic,24.0788317905467,17.4150756027277,18.0345743672196,18.9037999972525,20.5566533468412,0.723252513004587,0.748980454039297,0.7850796152276,0.853723034641225
residential,CO,5,south atlantic,320.233560492772,231.224420605854,184.012709780025,146.544160558011,121.473615659363,0.722049307543058,0.574620316174446,0.457616498197472,0.379328186191481
commercial,CO2,5,south atlantic,0.582803333333334,0.431474,0.452516,0.484939,0.540261,0.740342368208829,0.77644717200199,0.832080004118027,0.927003963601214
residential,CO2,5,south atlantic,0.584353308833333,0.563754367,0.564597666,0.561153324,0.576972501,0.964749165407381,0.96619229747706,0.960298017513322,0.98736927177144
commercial,NOX,5,south atlantic,31.7758534349623,21.0572124668346,22.2618515368003,23.944136698482,26.6902647658945,0.662679682543658,0.700590200743629,0.75353245027675,0.839954301165293
residential,NOX,5,south atlantic,31.3928353072255,28.8541565261503,27.9524166994177,27.0941391651339,27.3047730033032,0.919131905218804,0.890407522157899,0.863067604438321,0.869777219422375
commercial,OC,5,south atlantic,0.0257181887887577,0.025119177739293,0.025119177739293,0.025119177739293,0.025119177739293,0.976708661158653,0.976708661158653,0.976708661158653,0.976708661158653
residential,OC,5,south atlantic,0,0,0,0,0,NA,NA,NA,NA
commercial,PM10.PRI,5,south atlantic,1.45388869513283,1.42252398530533,1.46837269121056,1.55785797416747,1.72316798921739,0.978427021317035,1.0099622454774,1.07151116820888,1.18521314250948
residential,PM10.PRI,5,south atlantic,42.6541654023368,30.5325602546795,24.0484260721697,18.917029458743,15.4415776712864,0.715816614079308,0.563800178606993,0.443497822083903,0.362018047373175
commercial,PM25.PRI,5,south atlantic,1.42482049807334,1.3930608094494,1.43916462305817,1.5288727373412,1.69414436635752,0.977709691384363,1.01006732076372,1.07302831437964,1.1890230163367
residential,PM25.PRI,5,south atlantic,36.6914247628723,26.2647995783977,20.68621367891,16.2716777556163,13.281523948215,0.715829372888644,0.563788782054662,0.443473587105874,0.36197896467772
commercial,SO2,5,south atlantic,4.41563647596472,3.88762879070306,3.8974749767047,3.91008160541751,3.9841025487311,0.880423198753856,0.882653043999322,0.885508040958749,0.902271409890159
residential,SO2,5,south atlantic,7.33180591263106,6.1054410852506,4.93622876343591,4.11082296619247,3.51930653478204,0.832733593606494,0.673262334308645,0.560683549889182,0.480005414316691
commercial,VOC,5,south atlantic,1.52946002162211,1.13210396361652,1.18534976546336,1.26541572560077,1.40064096016706,0.740198467179179,0.77501193146991,0.827361099807431,0.915774809649208
residential,VOC,5,south atlantic,70.317663896631,50.5604403190483,40.0626520727739,31.737511287643,26.1397352119491,0.719029010880873,0.569738097836515,0.451344790610479,0.371737821813524
electric power,BC,17,southwest power pool / north,2.2639131159393,2.21437053421949,1.82849932997822,1.84448412995987,1.84117811400008,0.978116394409749,0.807672042316686,0.814732737300563,0.813272426859975
electric power,CH4,17,southwest power pool / north,2.87101666666667,2.685275,2.7132,2.78621,2.792565,0.935304566907192,0.945031086548899,0.97046110262915,0.972674604234272
electric power,CO,17,southwest power pool / north,36.1361921925126,33.5053098585208,34.0010108185317,35.0130230265976,35.1146154847009,0.927195363585185,0.940912939509346,0.968918441657291,0.971729818615939
electric power,CO2,17,southwest power pool / north,2.87101666666667,2.685275,2.7132,2.78621,2.792565,0.935304566907192,0.945031086548899,0.97046110262915,0.972674604234272
electric power,OC,17,southwest power pool / north,4.28818703165049,4.18086141076914,3.44461818084837,3.47911810059016,3.47388249255743,0.974971795752098,0.803280770037347,0.811326109358406,0.810105171933315
electric power,PM10.PRI,17,southwest power pool / north,75.1732951173692,73.5690418963621,56.3430465587551,56.8440460346681,56.7443640872669,0.978659266984342,0.749508804566647,0.756173398357976,0.754847369649968
electric power,PM25.PRI,17,southwest power pool / north,52.7893822730417,51.6057811291153,42.4074324493872,42.7843538659258,42.7090445989503,0.977578802915242,0.803332613934444,0.810472712952633,0.809046114198626
electric power,VOC,17,southwest power pool / north,4.16847314044445,3.94250031277831,3.95425353005434,4.04092792531011,4.0456626083943,0.945790024296031,0.948609574016046,0.969402414064557,0.970538245560806
electric power,BC,18,southwest power pool / south,3.40530923774343,2.41728011712596,2.22472627235412,2.05260186604729,2.12500024899047,0.709856271005743,0.653311084848305,0.602765188928179,0.624025631927229
electric power,CH4,18,southwest power pool / south,6.29702083333333,4.676025,4.92403,5.495225,5.598945,0.742577343121913,0.781961840420569,0.872670608124874,0.889141889187016
electric power,CO,18,southwest power pool / south,81.76195180879,61.9342720864927,64.9578326393227,73.7700940828053,75.0623099951911,0.757495029366878,0.79447507309065,0.902254562798664,0.918059174648045
electric power,CO2,18,southwest power pool / south,6.29702083333333,4.676025,4.92403,5.495225,5.598945,0.742577343121913,0.781961840420569,0.872670608124874,0.889141889187016
electric power,OC,18,southwest power pool / south,6.56959781846034,4.72182878619014,4.33791373236975,4.08838028268099,4.22442612321567,0.718739398768364,0.660301262305642,0.622318199021679,0.643026596140357
electric power,PM10.PRI,18,southwest power pool / south,114.773336378594,80.5409817886005,68.7660848033696,63.5732797051907,65.8038297489437,0.701739483488794,0.599146866102558,0.553902863775661,0.573337256066875
electric power,PM25.PRI,18,southwest power pool / south,79.3649343449299,56.5669488991429,51.813177070322,47.9309281698225,49.609499973882,0.712744858495011,0.652847224003683,0.603930798474661,0.625080841852309
electric power,VOC,18,southwest power pool / south,8.25513182308675,6.15325054320332,6.53154456879562,7.03543012737982,7.18805347743125,0.745384892097641,0.791210208240303,0.852249276953295,0.870737576513164
electric power,BC,1,texas regional entity,5.4331882544704,4.62842540876765,4.18464035650018,3.86743756836555,3.96058688108933,0.851880183787006,0.770199772308106,0.711817332149947,0.728961835222731
electric power,CH4,1,texas regional entity,12.3763441666667,12.77791,14.064305,15.097345,16.12693,1.03244624001447,1.13638606123119,1.21985497467514,1.3030447265223
electric power,CO,1,texas regional entity,166.450354661377,174.168824976505,191.975956771294,207.934437538738,222.622045787341,1.04637100552192,1.15335264476814,1.24922796326722,1.33746813721268
electric power,CO2,1,texas regional entity,12.3763441666667,12.77791,14.064305,15.097345,16.12693,1.03244624001447,1.13638606123119,1.21985497467514,1.3030447265223
electric power,OC,1,texas regional entity,10.7870567036691,9.38669175721183,8.59360219220952,8.13212424865468,8.38823966147919,0.870180997010894,0.796658664943005,0.753877955039267,0.777620799807794
electric power,PM10.PRI,1,texas regional entity,181.148792880824,154.728093098089,129.991809433777,120.415504482932,123.403947377286,0.854149181109275,0.717596884674236,0.664732580151127,0.68122975270651
electric power,PM25.PRI,1,texas regional entity,127.417401868991,108.817653458145,98.0965333631944,90.9402220785621,93.2192229035099,0.854025053579657,0.76988332774244,0.713719011254569,0.731605114655823
electric power,VOC,1,texas regional entity,15.818518220676,15.835429673063,17.3756639498077,18.2837896603416,19.4301100545723,1.00106909206988,1.09843815377703,1.15584717893761,1.22831416846463
industrial,BC,4,west,16.5985041659597,15.939190093623,14.934804225477,14.861898492024,15.8764179934,0.960278705493908,0.899768080072263,0.895375772625517,0.956496912894083
industrial,CH4,4,west,2187.7855,2367.107,2375.114,2561.143,2797.572,1.08196484527391,1.08562471046636,1.17065544131269,1.27872316550229
industrial,CO,4,west,248.097351199653,279.52542848503,257.714041106867,289.12790230954,314.385236600932,1.12667639188169,1.03876175969116,1.16538085115172,1.26718497831899
industrial,CO2,4,west,2187.7855,2367.107,2375.114,2561.143,2797.572,1.08196484527391,1.08562471046636,1.17065544131269,1.27872316550229
industrial,NOX,4,west,367.178597729883,384.984596864535,356.413913035803,380.685905364973,413.291611475544,1.048494109528,0.970682701114297,1.03678675096697,1.12558742266232
industrial,OC,4,west,2.36792050538367,2.55115592446,2.483887453944,2.652228168534,2.845829616882,1.0773824200009,1.04897417303354,1.12006638842137,1.20182650152814
industrial,PM10.PRI,4,west,54.790788799869,52.811981156941,50.741944885843,51.916656568689,56.246947603835,0.963884300878459,0.926103565896543,0.947543514263353,1.02657670816321
industrial,PM25.PRI,4,west,31.0467608484867,30.548469195522,30.036732862664,31.165766042008,33.737981480863,0.983950285332617,0.967467524526897,1.00383309531394,1.08668281517386
industrial,SO2,4,west,207.063543775486,191.398784249007,176.602373665789,174.23413452474,186.20789193144,0.924348056442691,0.852889747976468,0.841452490128624,0.899278977536196
industrial,VOC,4,west,27.4431249988385,29.029688909898,27.188002288408,29.633663563025,31.968431242409,1.05781280051476,0.990703583850553,1.07982103219948,1.16489762896033
